topology,alpha,seed,spectral_gap,round,avg_acc,worst_acc
line,100.0,2,0.0326289891365642,31,0.9106299999999999,0.8929
line,100.0,2,0.0326289891365642,32,0.9093899999999999,0.8971
line,100.0,2,0.0326289891365642,33,0.91249,0.9034
line,100.0,2,0.0326289891365642,34,0.91062,0.8973
line,100.0,2,0.0326289891365642,35,0.91083,0.9014
line,100.0,2,0.0326289891365642,36,0.91151,0.9027
line,100.0,2,0.0326289891365642,37,0.91151,0.9002
line,100.0,2,0.0326289891365642,38,0.91167,0.9005
line,100.0,2,0.0326289891365642,39,0.9110099999999999,0.9009
line,100.0,2,0.0326289891365642,40,0.91214,0.9034
line,100.0,2,0.0326289891365642,41,0.9115399999999999,0.9057
line,100.0,2,0.0326289891365642,42,0.9115500000000001,0.9013
line,100.0,2,0.0326289891365642,43,0.91027,0.8976
line,100.0,2,0.0326289891365642,44,0.9106500000000001,0.8996
line,100.0,2,0.0326289891365642,45,0.91052,0.8996
line,100.0,2,0.0326289891365642,46,0.91234,0.9036
line,100.0,2,0.0326289891365642,47,0.91022,0.9005
line,100.0,2,0.0326289891365642,48,0.9114800000000001,0.9
line,100.0,2,0.0326289891365642,49,0.91164,0.9019
line,100.0,2,0.0326289891365642,50,0.9114000000000001,0.9036
line,0.5,0,0.0326289891365642,1,0.5929,0.4939
line,0.5,0,0.0326289891365642,2,0.7296,0.6398
line,0.5,0,0.0326289891365642,3,0.7717700000000001,0.7255
line,0.5,0,0.0326289891365642,4,0.77713,0.7402
line,0.5,0,0.0326289891365642,5,0.79765,0.7625
line,0.5,0,0.0326289891365642,6,0.80661,0.7556
line,0.5,0,0.0326289891365642,7,0.8149000000000001,0.7918
line,0.5,0,0.0326289891365642,8,0.82539,0.795
line,0.5,0,0.0326289891365642,9,0.8304,0.8012
line,0.5,0,0.0326289891365642,10,0.8342,0.8052
line,0.5,0,0.0326289891365642,11,0.84071,0.8029
line,0.5,0,0.0326289891365642,12,0.8386699999999999,0.8061
line,0.5,0,0.0326289891365642,13,0.8402200000000001,0.8048
line,0.5,0,0.0326289891365642,14,0.8469599999999999,0.8069
line,0.5,0,0.0326289891365642,15,0.84522,0.8132
line,0.5,0,0.0326289891365642,16,0.85351,0.8198
line,0.5,0,0.0326289891365642,17,0.8546900000000001,0.8214
line,0.5,0,0.0326289891365642,18,0.8556900000000001,0.8186
line,0.5,0,0.0326289891365642,19,0.8589600000000001,0.8301
line,0.5,0,0.0326289891365642,20,0.8606199999999999,0.8287
line,0.5,0,0.0326289891365642,21,0.86387,0.8317
line,0.5,0,0.0326289891365642,22,0.85936,0.8264
line,0.5,0,0.0326289891365642,23,0.8574299999999999,0.8257
line,0.5,0,0.0326289891365642,24,0.86789,0.8379
line,0.5,0,0.0326289891365642,25,0.8694200000000001,0.8428
line,0.5,0,0.0326289891365642,26,0.86744,0.8345
line,0.5,0,0.0326289891365642,27,0.86618,0.8321
line,0.5,0,0.0326289891365642,28,0.87227,0.8479
line,0.5,0,0.0326289891365642,29,0.87202,0.8409
line,0.5,0,0.0326289891365642,30,0.8689600000000001,0.8428
line,0.5,0,0.0326289891365642,31,0.86962,0.8461
line,0.5,0,0.0326289891365642,32,0.8728300000000001,0.85
line,0.5,0,0.0326289891365642,33,0.873,0.8465
line,0.5,0,0.0326289891365642,34,0.8674199999999999,0.8388
line,0.5,0,0.0326289891365642,35,0.8704599999999999,0.8416
line,0.5,0,0.0326289891365642,36,0.87632,0.8513
line,0.5,0,0.0326289891365642,37,0.86814,0.838
line,0.5,0,0.0326289891365642,38,0.8739399999999999,0.8416
line,0.5,0,0.0326289891365642,39,0.8726200000000001,0.844
line,0.5,0,0.0326289891365642,40,0.87551,0.8501
line,0.5,0,0.0326289891365642,41,0.87521,0.8511
